TITLE,Fecha,Cantidad,Time
Libro 24,2019-11-01,210.0,22
Libro 24,2019-12-01,459.0,23
Libro 24,2020-01-01,199.0,24
Libro 24,2020-02-01,189.0,25
Libro 24,2020-03-01,89.0,26
Libro 24,2020-04-01,32.0,27
Libro 24,2020-05-01,46.0,28
Libro 24,2020-06-01,60.0,29
Libro 24,2020-07-01,124.0,30
Libro 24,2020-08-01,93.0,31
Libro 24,2020-09-01,84.0,32
Libro 24,2020-10-01,118.0,33
Libro 24,2020-11-01,75.0,34
Libro 24,2020-12-01,161.0,35
Libro 24,2021-01-01,49.0,36
Libro 240,2018-01-01,60.0,0
Libro 240,2018-02-01,49.0,1
Libro 240,2018-03-01,75.0,2
Libro 240,2018-04-01,52.0,3
Libro 240,2018-05-01,45.0,4
Libro 240,2018-06-01,47.0,5
Libro 240,2018-07-01,61.0,6
Libro 240,2018-08-01,11.0,7
Libro 240,2018-09-01,27.0,8
Libro 240,2018-10-01,52.0,9
Libro 240,2018-11-01,51.0,10
Libro 240,2018-12-01,0.0,11
Libro 240,2019-01-01,30.0,12
Libro 240,2019-02-01,34.0,13
Libro 240,2019-03-01,45.0,14
Libro 240,2019-04-01,20.0,15
Libro 240,2019-05-01,6.0,16
Libro 240,2019-06-01,24.0,17
Libro 240,2019-07-01,32.0,18
Libro 240,2019-08-01,19.0,19
Libro 240,2019-09-01,14.0,20
Libro 240,2019-10-01,27.0,21
Libro 240,2019-11-01,20.0,22
Libro 240,2019-12-01,37.0,23
Libro 240,2020-01-01,32.0,24
Libro 240,2020-02-01,36.0,25
Libro 240,2020-03-01,27.0,26
Libro 240,2020-04-01,10.0,27
Libro 240,2020-05-01,8.0,28
Libro 240,2020-06-01,28.0,29
Libro 240,2020-07-01,38.0,30
Libro 240,2020-08-01,41.0,31
Libro 240,2020-09-01,29.0,32
Libro 240,2020-10-01,28.0,33
Libro 240,2020-11-01,23.0,34
Libro 240,2020-12-01,39.0,35
Libro 240,2021-01-01,19.0,36
Libro 241,2018-01-01,35.0,0
Libro 241,2018-02-01,31.0,1
Libro 241,2018-03-01,19.0,2
Libro 241,2018-04-01,27.0,3
Libro 241,2018-05-01,26.0,4
Libro 241,2018-06-01,14.0,5
Libro 241,2018-07-01,26.0,6
Libro 241,2018-08-01,12.0,7
Libro 241,2018-09-01,18.0,8
Libro 241,2018-10-01,22.0,9
Libro 241,2018-11-01,36.0,10
Libro 241,2018-12-01,0.0,11
Libro 241,2019-01-01,15.0,12
Libro 241,2019-02-01,10.0,13
Libro 241,2019-03-01,20.0,14
Libro 241,2019-04-01,20.0,15
Libro 241,2019-05-01,12.0,16
Libro 241,2019-06-01,11.0,17
Libro 241,2019-07-01,25.0,18
Libro 241,2019-08-01,13.0,19
Libro 241,2019-09-01,12.0,20
Libro 241,2019-10-01,14.0,21
Libro 241,2019-11-01,12.0,22
Libro 241,2019-12-01,21.0,23
Libro 241,2020-01-01,48.0,24
Libro 241,2020-02-01,15.0,25
Libro 241,2020-03-01,15.0,26
Libro 241,2020-04-01,28.0,27
Libro 241,2020-05-01,19.0,28
Libro 241,2020-06-01,18.0,29
Libro 241,2020-07-01,20.0,30
Libro 241,2020-08-01,14.0,31
Libro 241,2020-09-01,17.0,32
Libro 241,2020-10-01,23.0,33
Libro 241,2020-11-01,27.0,34
Libro 241,2020-12-01,50.0,35
Libro 241,2021-01-01,22.0,36
Libro 242,2018-01-01,4.0,0
Libro 242,2018-02-01,2.0,1
Libro 242,2018-03-01,6.0,2
Libro 242,2018-04-01,0.0,3
Libro 242,2018-05-01,1.0,4
Libro 242,2018-06-01,4.0,5
Libro 242,2018-07-01,0.0,6
Libro 242,2018-08-01,0.0,7
Libro 242,2018-09-01,2.0,8
Libro 242,2018-10-01,1.0,9
Libro 242,2018-11-01,1.0,10
Libro 242,2018-12-01,0.0,11
Libro 242,2019-01-01,0.0,12
Libro 242,2019-02-01,1.0,13
Libro 242,2019-03-01,3.0,14
Libro 242,2019-04-01,0.0,15
Libro 242,2019-05-01,4.0,16
Libro 242,2019-06-01,29.0,17
Libro 242,2019-07-01,27.0,18
Libro 242,2019-08-01,14.0,19
Libro 242,2019-09-01,15.0,20
Libro 242,2019-10-01,13.0,21
Libro 242,2019-11-01,6.0,22
Libro 242,2019-12-01,8.0,23
Libro 242,2020-01-01,13.0,24
Libro 242,2020-02-01,17.0,25
Libro 242,2020-03-01,6.0,26
Libro 242,2020-04-01,3.0,27
Libro 242,2020-05-01,2.0,28
Libro 242,2020-06-01,2.0,29
Libro 242,2020-07-01,17.0,30
Libro 242,2020-08-01,2.0,31
Libro 242,2020-09-01,8.0,32
Libro 242,2020-10-01,6.0,33
Libro 242,2020-11-01,2.0,34
Libro 242,2020-12-01,3.0,35
Libro 242,2021-01-01,4.0,36
Libro 243,2018-01-01,12.0,0
Libro 243,2018-02-01,14.0,1
Libro 243,2018-03-01,17.0,2
Libro 243,2018-04-01,27.0,3
Libro 243,2018-05-01,15.0,4
Libro 243,2018-06-01,36.0,5
Libro 243,2018-07-01,40.0,6
Libro 243,2018-08-01,15.0,7
Libro 243,2018-09-01,26.0,8
Libro 243,2018-10-01,40.0,9
Libro 243,2018-11-01,39.0,10
Libro 243,2018-12-01,0.0,11
Libro 243,2019-01-01,30.0,12
Libro 243,2019-02-01,30.0,13
Libro 243,2019-03-01,38.0,14
Libro 243,2019-04-01,20.0,15
Libro 243,2019-05-01,15.0,16
Libro 243,2019-06-01,31.0,17
Libro 243,2019-07-01,41.0,18
Libro 243,2019-08-01,28.0,19
Libro 243,2019-09-01,24.0,20
Libro 243,2019-10-01,47.0,21
Libro 243,2019-11-01,24.0,22
Libro 243,2019-12-01,32.0,23
Libro 243,2020-01-01,35.0,24
Libro 243,2020-02-01,50.0,25
Libro 243,2020-03-01,51.0,26
Libro 243,2020-04-01,20.0,27
Libro 243,2020-05-01,16.0,28
Libro 243,2020-06-01,52.0,29
Libro 243,2020-07-01,32.0,30
Libro 243,2020-08-01,35.0,31
Libro 243,2020-09-01,31.0,32
Libro 243,2020-10-01,37.0,33
Libro 243,2020-11-01,22.0,34
Libro 243,2020-12-01,37.0,35
Libro 243,2021-01-01,26.0,36
Libro 244,2018-01-01,9.0,0
Libro 244,2018-02-01,10.0,1
Libro 244,2018-03-01,4.0,2
Libro 244,2018-04-01,7.0,3
Libro 244,2018-05-01,8.0,4
Libro 244,2018-06-01,5.0,5
Libro 244,2018-07-01,5.0,6
Libro 244,2018-08-01,12.0,7
Libro 244,2018-09-01,10.0,8
Libro 244,2018-10-01,22.0,9
Libro 244,2018-11-01,16.0,10
Libro 244,2018-12-01,0.0,11
Libro 244,2019-01-01,6.0,12
Libro 244,2019-02-01,25.0,13
Libro 244,2019-03-01,8.0,14
Libro 244,2019-04-01,8.0,15
Libro 244,2019-05-01,9.0,16
Libro 244,2019-06-01,18.0,17
Libro 244,2019-07-01,5.0,18
Libro 244,2019-08-01,2.0,19
Libro 244,2019-09-01,3.0,20
Libro 244,2019-10-01,3.0,21
Libro 244,2019-11-01,4.0,22
Libro 244,2019-12-01,5.0,23
Libro 244,2020-01-01,17.0,24
Libro 244,2020-02-01,19.0,25
Libro 244,2020-03-01,12.0,26
Libro 244,2020-04-01,8.0,27
Libro 244,2020-05-01,8.0,28
Libro 244,2020-06-01,16.0,29
Libro 244,2020-07-01,21.0,30
Libro 244,2020-08-01,16.0,31
Libro 244,2020-09-01,10.0,32
Libro 244,2020-10-01,5.0,33
Libro 244,2020-11-01,1.0,34
Libro 244,2020-12-01,3.0,35
Libro 244,2021-01-01,1.0,36
Libro 245,2018-01-01,28.0,0
Libro 245,2018-02-01,21.0,1
Libro 245,2018-03-01,17.0,2
Libro 245,2018-04-01,14.0,3
Libro 245,2018-05-01,7.0,4
Libro 245,2018-06-01,19.0,5
Libro 245,2018-07-01,25.0,6
Libro 245,2018-08-01,15.0,7
Libro 245,2018-09-01,21.0,8
Libro 245,2018-10-01,37.0,9
Libro 245,2018-11-01,34.0,10
Libro 245,2018-12-01,0.0,11
Libro 245,2019-01-01,34.0,12
Libro 245,2019-02-01,25.0,13
Libro 245,2019-03-01,18.0,14
Libro 245,2019-04-01,12.0,15
Libro 245,2019-05-01,14.0,16
Libro 245,2019-06-01,9.0,17
Libro 245,2019-07-01,11.0,18
Libro 245,2019-08-01,13.0,19
Libro 245,2019-09-01,28.0,20
Libro 245,2019-10-01,51.0,21
Libro 245,2019-11-01,32.0,22
Libro 245,2019-12-01,74.0,23
Libro 245,2020-01-01,23.0,24
Libro 245,2020-02-01,16.0,25
Libro 245,2020-03-01,17.0,26
Libro 245,2020-04-01,3.0,27
Libro 245,2020-05-01,4.0,28
Libro 245,2020-06-01,4.0,29
Libro 245,2020-07-01,14.0,30
Libro 245,2020-08-01,14.0,31
Libro 245,2020-09-01,14.0,32
Libro 245,2020-10-01,19.0,33
Libro 245,2020-11-01,31.0,34
Libro 245,2020-12-01,36.0,35
Libro 245,2021-01-01,20.0,36
Libro 246,2018-01-01,33.0,0
Libro 246,2018-02-01,17.0,1
Libro 246,2018-03-01,8.0,2
Libro 246,2018-04-01,14.0,3
Libro 246,2018-05-01,7.0,4
Libro 246,2018-06-01,12.0,5
Libro 246,2018-07-01,21.0,6
Libro 246,2018-08-01,1.0,7
Libro 246,2018-09-01,3.0,8
Libro 246,2018-10-01,13.0,9
Libro 246,2018-11-01,23.0,10
Libro 246,2018-12-01,0.0,11
Libro 246,2019-01-01,29.0,12
Libro 246,2019-02-01,13.0,13
Libro 246,2019-03-01,10.0,14
Libro 246,2019-04-01,6.0,15
Libro 246,2019-05-01,7.0,16
Libro 246,2019-06-01,6.0,17
Libro 246,2019-07-01,7.0,18
Libro 246,2019-08-01,5.0,19
Libro 246,2019-09-01,23.0,20
Libro 246,2019-10-01,34.0,21
Libro 246,2019-11-01,35.0,22
Libro 246,2019-12-01,78.0,23
Libro 246,2020-01-01,18.0,24
Libro 246,2020-02-01,17.0,25
Libro 246,2020-03-01,16.0,26
Libro 246,2020-04-01,3.0,27
Libro 246,2020-05-01,2.0,28
Libro 246,2020-06-01,3.0,29
Libro 246,2020-07-01,19.0,30
Libro 246,2020-08-01,11.0,31
Libro 246,2020-09-01,6.0,32
Libro 246,2020-10-01,16.0,33
Libro 246,2020-11-01,36.0,34
Libro 246,2020-12-01,45.0,35
Libro 246,2021-01-01,22.0,36
Libro 247,2018-01-01,15.0,0
Libro 247,2018-02-01,16.0,1
Libro 247,2018-03-01,16.0,2
Libro 247,2018-04-01,5.0,3
Libro 247,2018-05-01,7.0,4
Libro 247,2018-06-01,11.0,5
Libro 247,2018-07-01,7.0,6
Libro 247,2018-08-01,1.0,7
Libro 247,2018-09-01,1.0,8
Libro 247,2018-10-01,6.0,9
Libro 247,2018-11-01,4.0,10
Libro 247,2018-12-01,0.0,11
Libro 247,2019-01-01,4.0,12
Libro 247,2019-02-01,2.0,13
Libro 247,2019-03-01,23.0,14
Libro 247,2019-04-01,19.0,15
Libro 247,2019-05-01,3.0,16
Libro 247,2019-06-01,7.0,17
Libro 247,2019-07-01,3.0,18
Libro 247,2019-08-01,4.0,19
Libro 247,2019-09-01,6.0,20
Libro 247,2019-10-01,6.0,21
Libro 247,2019-11-01,5.0,22
Libro 247,2019-12-01,14.0,23
Libro 247,2020-01-01,6.0,24
Libro 247,2020-02-01,8.0,25
Libro 247,2020-03-01,2.0,26
Libro 247,2020-04-01,3.0,27
Libro 247,2020-05-01,3.0,28
Libro 247,2020-06-01,3.0,29
Libro 247,2020-07-01,3.0,30
Libro 247,2020-08-01,3.0,31
Libro 247,2020-09-01,3.0,32
Libro 247,2020-10-01,11.0,33
Libro 247,2020-11-01,10.0,34
Libro 247,2020-12-01,17.0,35
Libro 247,2021-01-01,3.0,36
Libro 248,2018-01-01,49.0,0
Libro 248,2018-02-01,53.0,1
Libro 248,2018-03-01,52.0,2
Libro 248,2018-04-01,34.0,3
Libro 248,2018-05-01,34.0,4
Libro 248,2018-06-01,25.0,5
Libro 248,2018-07-01,36.0,6
Libro 248,2018-08-01,76.0,7
Libro 248,2018-09-01,27.0,8
Libro 248,2018-10-01,29.0,9
Libro 248,2018-11-01,23.0,10
Libro 248,2018-12-01,0.0,11
Libro 248,2019-01-01,50.0,12
Libro 248,2019-02-01,43.0,13
Libro 248,2019-03-01,42.0,14
Libro 248,2019-04-01,31.0,15
Libro 248,2019-05-01,36.0,16
Libro 248,2019-06-01,14.0,17
Libro 248,2019-07-01,14.0,18
Libro 248,2019-08-01,79.0,19
Libro 248,2019-09-01,27.0,20
Libro 248,2019-10-01,17.0,21
Libro 248,2019-11-01,19.0,22
Libro 248,2019-12-01,20.0,23
Libro 248,2020-01-01,22.0,24
Libro 248,2020-02-01,37.0,25
Libro 248,2020-03-01,9.0,26
Libro 248,2020-04-01,12.0,27
Libro 248,2020-05-01,9.0,28
Libro 248,2020-06-01,11.0,29
Libro 248,2020-07-01,13.0,30
Libro 248,2020-08-01,37.0,31
Libro 248,2020-09-01,12.0,32
Libro 248,2020-10-01,17.0,33
Libro 248,2020-11-01,8.0,34
Libro 248,2020-12-01,21.0,35
Libro 248,2021-01-01,15.0,36
Libro 249,2018-01-01,1.0,0
Libro 249,2018-02-01,1.0,1
Libro 249,2018-03-01,1.0,2
Libro 249,2018-04-01,3.0,3
Libro 249,2018-05-01,3.0,4
Libro 249,2018-06-01,5.0,5
Libro 249,2018-07-01,5.0,6
Libro 249,2018-08-01,1.0,7
Libro 249,2018-09-01,1.0,8
Libro 249,2018-10-01,6.0,9
Libro 249,2018-11-01,1.0,10
Libro 249,2018-12-01,0.0,11
Libro 249,2019-01-01,3.0,12
Libro 249,2019-02-01,3.0,13
Libro 249,2019-03-01,11.0,14
Libro 249,2019-04-01,8.0,15
Libro 249,2019-05-01,4.0,16
Libro 249,2019-06-01,1.0,17
Libro 249,2019-07-01,2.0,18
Libro 249,2019-08-01,8.0,19
Libro 249,2019-09-01,12.0,20
Libro 249,2019-10-01,4.0,21
Libro 249,2019-11-01,3.0,22
Libro 249,2019-12-01,2.0,23
Libro 249,2020-01-01,1.0,24
Libro 249,2020-02-01,1.0,25
Libro 249,2020-03-01,1.0,26
Libro 249,2020-04-01,1.0,27
Libro 249,2020-05-01,1.0,28
Libro 249,2020-06-01,1.0,29
Libro 249,2020-07-01,1.0,30
Libro 249,2020-08-01,3.0,31
Libro 249,2020-09-01,9.0,32
Libro 249,2020-10-01,4.0,33
Libro 249,2020-11-01,5.0,34
Libro 249,2020-12-01,4.0,35
Libro 249,2021-01-01,4.0,36
Libro 25,2018-01-01,331.0,0
Libro 25,2018-02-01,402.0,1
Libro 25,2018-03-01,400.0,2
Libro 25,2018-04-01,464.0,3
Libro 25,2018-05-01,356.0,4
Libro 25,2018-06-01,349.0,5
Libro 25,2018-07-01,606.0,6
Libro 25,2018-08-01,215.0,7
Libro 25,2018-09-01,389.0,8
Libro 25,2018-10-01,662.0,9
Libro 25,2018-11-01,720.0,10
Libro 25,2018-12-01,0.0,11
Libro 25,2019-01-01,455.0,12
Libro 25,2019-02-01,409.0,13
Libro 25,2019-03-01,363.0,14
Libro 25,2019-04-01,250.0,15
Libro 25,2019-05-01,297.0,16
Libro 25,2019-06-01,424.0,17
Libro 25,2019-07-01,424.0,18
Libro 25,2019-08-01,284.0,19
Libro 25,2019-09-01,626.0,20
Libro 25,2019-10-01,811.0,21
Libro 25,2019-11-01,1018.0,22
Libro 25,2019-12-01,1888.0,23
Libro 25,2020-01-01,640.0,24
Libro 25,2020-02-01,491.0,25
Libro 25,2020-03-01,353.0,26
Libro 25,2020-04-01,111.0,27
Libro 25,2020-05-01,125.0,28
Libro 25,2020-06-01,160.0,29
Libro 25,2020-07-01,308.0,30
Libro 25,2020-08-01,301.0,31
Libro 25,2020-09-01,279.0,32
Libro 25,2020-10-01,323.0,33
Libro 25,2020-11-01,302.0,34
Libro 25,2020-12-01,733.0,35
Libro 25,2021-01-01,159.0,36
Libro 250,2018-01-01,10.0,0
Libro 250,2018-02-01,9.0,1
Libro 250,2018-03-01,4.0,2
Libro 250,2018-04-01,5.0,3
Libro 250,2018-05-01,7.0,4
Libro 250,2018-06-01,7.0,5
Libro 250,2018-07-01,13.0,6
Libro 250,2018-08-01,3.0,7
Libro 250,2018-09-01,2.0,8
Libro 250,2018-10-01,17.0,9
Libro 250,2018-11-01,9.0,10
Libro 250,2018-12-01,0.0,11
Libro 250,2019-01-01,13.0,12
Libro 250,2019-02-01,19.0,13
Libro 250,2019-03-01,32.0,14
Libro 250,2019-04-01,12.0,15
Libro 250,2019-05-01,6.0,16
Libro 250,2019-06-01,2.0,17
Libro 250,2019-07-01,8.0,18
Libro 250,2019-08-01,9.0,19
Libro 250,2019-09-01,12.0,20
Libro 250,2019-10-01,18.0,21
Libro 250,2019-11-01,6.0,22
Libro 250,2019-12-01,15.0,23
Libro 250,2020-01-01,8.0,24
Libro 250,2020-02-01,9.0,25
Libro 250,2020-03-01,6.0,26
Libro 250,2020-04-01,5.0,27
Libro 250,2020-05-01,6.0,28
Libro 250,2020-06-01,10.0,29
Libro 250,2020-07-01,14.0,30
Libro 250,2020-08-01,9.0,31
Libro 250,2020-09-01,12.0,32
Libro 250,2020-10-01,17.0,33
Libro 250,2020-11-01,21.0,34
Libro 250,2020-12-01,18.0,35
Libro 250,2021-01-01,6.0,36
Libro 251,2018-01-01,3.0,0
Libro 251,2018-02-01,2.0,1
Libro 251,2018-03-01,4.0,2
Libro 251,2018-04-01,5.0,3
Libro 251,2018-05-01,3.0,4
Libro 251,2018-06-01,0.0,5
Libro 251,2018-07-01,2.0,6
Libro 251,2018-08-01,2.0,7
Libro 251,2018-09-01,3.0,8
Libro 251,2018-10-01,4.0,9
Libro 251,2018-11-01,1.0,10
Libro 251,2018-12-01,0.0,11
Libro 251,2019-01-01,2.0,12
Libro 251,2019-02-01,1.0,13
Libro 251,2019-03-01,4.0,14
Libro 251,2019-04-01,2.0,15
Libro 251,2019-05-01,0.0,16
Libro 251,2019-06-01,20.0,17
Libro 251,2019-07-01,22.0,18
Libro 251,2019-08-01,12.0,19
Libro 251,2019-09-01,10.0,20
Libro 251,2019-10-01,9.0,21
Libro 251,2019-11-01,58.0,22
Libro 251,2019-12-01,124.0,23
Libro 251,2020-01-01,58.0,24
Libro 251,2020-02-01,65.0,25
Libro 251,2020-03-01,68.0,26
Libro 251,2020-04-01,3.0,27
Libro 251,2020-05-01,1.0,28
Libro 251,2020-06-01,7.0,29
Libro 251,2020-07-01,22.0,30
Libro 251,2020-08-01,22.0,31
Libro 251,2020-09-01,20.0,32
Libro 251,2020-10-01,18.0,33
Libro 251,2020-11-01,1.0,34
Libro 251,2020-12-01,5.0,35
Libro 251,2021-01-01,0.0,36
Libro 252,2018-01-01,51.0,0
Libro 252,2018-02-01,56.0,1
Libro 252,2018-03-01,47.0,2
Libro 252,2018-04-01,31.0,3
Libro 252,2018-05-01,26.0,4
Libro 252,2018-06-01,28.0,5
Libro 252,2018-07-01,32.0,6
Libro 252,2018-08-01,20.0,7
Libro 252,2018-09-01,18.0,8
Libro 252,2018-10-01,79.0,9
Libro 252,2018-11-01,72.0,10
Libro 252,2018-12-01,0.0,11
Libro 252,2019-01-01,36.0,12
Libro 252,2019-02-01,26.0,13
Libro 252,2019-03-01,22.0,14
Libro 252,2019-04-01,17.0,15
Libro 252,2019-05-01,14.0,16
Libro 252,2019-06-01,11.0,17
Libro 252,2019-07-01,17.0,18
Libro 252,2019-08-01,56.0,19
Libro 252,2019-09-01,100.0,20
Libro 252,2019-10-01,114.0,21
Libro 252,2019-11-01,34.0,22
Libro 252,2019-12-01,48.0,23
Libro 252,2020-01-01,29.0,24
Libro 252,2020-02-01,43.0,25
Libro 252,2020-03-01,18.0,26
Libro 252,2020-04-01,11.0,27
Libro 252,2020-05-01,13.0,28
Libro 252,2020-06-01,18.0,29
Libro 252,2020-07-01,43.0,30
Libro 252,2020-08-01,31.0,31
Libro 252,2020-09-01,27.0,32
Libro 252,2020-10-01,32.0,33
Libro 252,2020-11-01,45.0,34
Libro 252,2020-12-01,61.0,35
Libro 252,2021-01-01,14.0,36
Libro 253,2018-01-01,21.0,0
Libro 253,2018-02-01,21.0,1
Libro 253,2018-03-01,13.0,2
Libro 253,2018-04-01,10.0,3
Libro 253,2018-05-01,10.0,4
Libro 253,2018-06-01,11.0,5
Libro 253,2018-07-01,16.0,6
Libro 253,2018-08-01,4.0,7
Libro 253,2018-09-01,12.0,8
Libro 253,2018-10-01,23.0,9
Libro 253,2018-11-01,31.0,10
Libro 253,2018-12-01,0.0,11
Libro 253,2019-01-01,10.0,12
Libro 253,2019-02-01,11.0,13
Libro 253,2019-03-01,9.0,14
Libro 253,2019-04-01,4.0,15
Libro 253,2019-05-01,4.0,16
Libro 253,2019-06-01,8.0,17
Libro 253,2019-07-01,5.0,18
Libro 253,2019-08-01,11.0,19
Libro 253,2019-09-01,22.0,20
Libro 253,2019-10-01,30.0,21
Libro 253,2019-11-01,10.0,22
Libro 253,2019-12-01,26.0,23
Libro 253,2020-01-01,10.0,24
Libro 253,2020-02-01,9.0,25
Libro 253,2020-03-01,3.0,26
Libro 253,2020-04-01,3.0,27
Libro 253,2020-05-01,4.0,28
Libro 253,2020-06-01,2.0,29
Libro 253,2020-07-01,7.0,30
Libro 253,2020-08-01,6.0,31
Libro 253,2020-09-01,10.0,32
Libro 253,2020-10-01,11.0,33
Libro 253,2020-11-01,11.0,34
Libro 253,2020-12-01,33.0,35
Libro 253,2021-01-01,8.0,36
Libro 254,2018-01-01,13.0,0
Libro 254,2018-02-01,12.0,1
Libro 254,2018-03-01,14.0,2
Libro 254,2018-04-01,15.0,3
Libro 254,2018-05-01,19.0,4
Libro 254,2018-06-01,15.0,5
Libro 254,2018-07-01,20.0,6
Libro 254,2018-08-01,6.0,7
Libro 254,2018-09-01,9.0,8
Libro 254,2018-10-01,15.0,9
Libro 254,2018-11-01,19.0,10
Libro 254,2018-12-01,0.0,11
Libro 254,2019-01-01,10.0,12
Libro 254,2019-02-01,9.0,13
Libro 254,2019-03-01,15.0,14
Libro 254,2019-04-01,12.0,15
Libro 254,2019-05-01,3.0,16
Libro 254,2019-06-01,10.0,17
Libro 254,2019-07-01,7.0,18
Libro 254,2019-08-01,8.0,19
Libro 254,2019-09-01,6.0,20
Libro 254,2019-10-01,5.0,21
Libro 254,2019-11-01,11.0,22
Libro 254,2019-12-01,10.0,23
Libro 254,2020-01-01,12.0,24
Libro 254,2020-02-01,11.0,25
Libro 254,2020-03-01,13.0,26
Libro 254,2020-04-01,13.0,27
Libro 254,2020-05-01,20.0,28
Libro 254,2020-06-01,22.0,29
Libro 254,2020-07-01,38.0,30
Libro 254,2020-08-01,22.0,31
Libro 254,2020-09-01,14.0,32
Libro 254,2020-10-01,24.0,33
Libro 254,2020-11-01,22.0,34
Libro 254,2020-12-01,36.0,35
Libro 254,2021-01-01,15.0,36
Libro 255,2018-01-01,4.0,0
Libro 255,2018-02-01,13.0,1
Libro 255,2018-03-01,79.0,2
Libro 255,2018-04-01,48.0,3
Libro 255,2018-05-01,59.0,4
Libro 255,2018-06-01,47.0,5
Libro 255,2018-07-01,71.0,6
Libro 255,2018-08-01,30.0,7
Libro 255,2018-09-01,23.0,8
Libro 255,2018-10-01,71.0,9
Libro 255,2018-11-01,38.0,10
Libro 255,2018-12-01,0.0,11
Libro 255,2019-01-01,7.0,12
Libro 255,2019-02-01,5.0,13
Libro 255,2019-03-01,11.0,14
Libro 255,2019-04-01,10.0,15
Libro 255,2019-05-01,12.0,16
Libro 255,2019-06-01,10.0,17
Libro 255,2019-07-01,2.0,18
Libro 255,2019-08-01,26.0,19
Libro 255,2019-09-01,65.0,20
Libro 255,2019-10-01,60.0,21
Libro 255,2019-11-01,44.0,22
Libro 255,2019-12-01,83.0,23
Libro 255,2020-01-01,79.0,24
Libro 255,2020-02-01,72.0,25
Libro 255,2020-03-01,21.0,26
Libro 255,2020-04-01,23.0,27
Libro 255,2020-05-01,1.0,28
Libro 255,2020-06-01,18.0,29
Libro 255,2020-07-01,29.0,30
Libro 255,2020-08-01,32.0,31
Libro 255,2020-09-01,23.0,32
Libro 255,2020-10-01,29.0,33
Libro 255,2020-11-01,33.0,34
Libro 255,2020-12-01,84.0,35
Libro 255,2021-01-01,31.0,36
Libro 256,2018-01-01,13.0,0
Libro 256,2018-02-01,34.0,1
Libro 256,2018-03-01,32.0,2
Libro 256,2018-04-01,28.0,3
Libro 256,2018-05-01,32.0,4
Libro 256,2018-06-01,12.0,5
Libro 256,2018-07-01,19.0,6
Libro 256,2018-08-01,12.0,7
Libro 256,2018-09-01,17.0,8
Libro 256,2018-10-01,26.0,9
Libro 256,2018-11-01,33.0,10
Libro 256,2018-12-01,0.0,11
Libro 256,2019-01-01,15.0,12
Libro 256,2019-02-01,18.0,13
Libro 256,2019-03-01,24.0,14
Libro 256,2019-04-01,13.0,15
Libro 256,2019-05-01,8.0,16
Libro 256,2019-06-01,14.0,17
Libro 256,2019-07-01,13.0,18
Libro 256,2019-08-01,9.0,19
Libro 256,2019-09-01,26.0,20
Libro 256,2019-10-01,22.0,21
Libro 256,2019-11-01,18.0,22
Libro 256,2019-12-01,21.0,23
Libro 256,2020-01-01,10.0,24
Libro 256,2020-02-01,16.0,25
Libro 256,2020-03-01,18.0,26
Libro 256,2020-04-01,6.0,27
Libro 256,2020-05-01,1.0,28
Libro 256,2020-06-01,3.0,29
Libro 256,2020-07-01,10.0,30
Libro 256,2020-08-01,3.0,31
Libro 256,2020-09-01,8.0,32
Libro 256,2020-10-01,7.0,33
Libro 256,2020-11-01,8.0,34
Libro 256,2020-12-01,17.0,35
Libro 256,2021-01-01,4.0,36
Libro 257,2018-01-01,57.0,0
Libro 257,2018-02-01,36.0,1
Libro 257,2018-03-01,30.0,2
Libro 257,2018-04-01,17.0,3
Libro 257,2018-05-01,25.0,4
Libro 257,2018-06-01,15.0,5
Libro 257,2018-07-01,26.0,6
Libro 257,2018-08-01,4.0,7
Libro 257,2018-09-01,6.0,8
Libro 257,2018-10-01,9.0,9
Libro 257,2018-11-01,16.0,10
Libro 257,2018-12-01,0.0,11
Libro 257,2019-01-01,11.0,12
Libro 257,2019-02-01,23.0,13
Libro 257,2019-03-01,18.0,14
Libro 257,2019-04-01,11.0,15
Libro 257,2019-05-01,6.0,16
Libro 257,2019-06-01,4.0,17
Libro 257,2019-07-01,10.0,18
Libro 257,2019-08-01,7.0,19
Libro 257,2019-09-01,7.0,20
Libro 257,2019-10-01,8.0,21
Libro 257,2019-11-01,9.0,22
Libro 257,2019-12-01,14.0,23
Libro 257,2020-01-01,18.0,24
Libro 257,2020-02-01,19.0,25
Libro 257,2020-03-01,23.0,26
Libro 257,2020-04-01,34.0,27
Libro 257,2020-05-01,24.0,28
Libro 257,2020-06-01,43.0,29
Libro 257,2020-07-01,45.0,30
Libro 257,2020-08-01,32.0,31
Libro 257,2020-09-01,42.0,32
Libro 257,2020-10-01,40.0,33
Libro 257,2020-11-01,55.0,34
Libro 257,2020-12-01,52.0,35
Libro 257,2021-01-01,18.0,36
Libro 258,2018-01-01,51.0,0
Libro 258,2018-02-01,64.0,1
Libro 258,2018-03-01,40.0,2
Libro 258,2018-04-01,28.0,3
Libro 258,2018-05-01,30.0,4
Libro 258,2018-06-01,33.0,5
Libro 258,2018-07-01,26.0,6
Libro 258,2018-08-01,22.0,7
Libro 258,2018-09-01,32.0,8
Libro 258,2018-10-01,24.0,9
Libro 258,2018-11-01,34.0,10
Libro 258,2018-12-01,0.0,11
Libro 258,2019-01-01,24.0,12
Libro 258,2019-02-01,43.0,13
Libro 258,2019-03-01,28.0,14
Libro 258,2019-04-01,9.0,15
Libro 258,2019-05-01,13.0,16
